year,make,model,type,trans,miles,lux,price,makeavg,makemodavg,typecode,transcode
2017,Ford,Focus,sedan,auto,70333,0,8495,21333.73062730627,10257.875,1,0
2017,Ford,Fusion,sedan,auto,7615,0,17845,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,9852,0,15490,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,18262,0,16300,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,18558,0,15000,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,23984,0,15495,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,26493,0,13999,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,31578,0,14750,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,31623,0,15500,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,35146,0,14500,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,35225,0,14642,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,39782,0,15899,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,41960,0,11987,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,43322,0,10143,21333.73062730627,15276.228571428572,1,0
2017,Ford,Fusion,sedan,auto,47506,0,13186,21333.73062730627,15276.228571428572,1,0
2017,Ford,Mustang,coupe,auto,14629,0,18808,21333.73062730627,24126.0,7,0
2017,Ford,Mustang,coupe,manual,27978,0,17881,21333.73062730627,24126.0,7,1
2017,Ford,Taurus,sedan,auto,42049,0,12599,21333.73062730627,14917.714285714286,1,0
2017,Ford,Transit,van,auto,55327,0,20900,21333.73062730627,24186.5,4,0
2017,Ford,Transit,van,auto,73729,0,18750,21333.73062730627,24186.5,4,0
2017,GMC,Acadia,suv,auto,34711,0,23499,22799.557142857142,23848.2,5,0
2017,GMC,Canyon,pickup,auto,44130,0,25700,22799.557142857142,25797.363636363636,6,0
2017,GMC,Sierra,pickup,auto,26367,0,27500,22799.557142857142,22265.266666666666,6,0
2017,GMC,Sierra,pickup,auto,29074,0,26174,22799.557142857142,22265.266666666666,6,0
2017,GMC,Sierra,pickup,auto,30152,0,29849,22799.557142857142,22265.266666666666,6,0
2017,GMC,Sierra,pickup,auto,32457,0,38396,22799.557142857142,22265.266666666666,6,0
2017,GMC,Sierra,pickup,auto,55786,0,24624,22799.557142857142,22265.266666666666,6,0
2017,GMC,Sierra,pickup,auto,66483,0,35657,22799.557142857142,22265.266666666666,6,0
2017,GMC,Sierra,pickup,auto,92533,0,27407,22799.557142857142,22265.266666666666,6,0
2017,GMC,Terrain,suv,auto,35580,0,15750,22799.557142857142,16708.0,5,0
2017,GMC,Terrain,suv,auto,38043,0,14845,22799.557142857142,16708.0,5,0
2017,GMC,Terrain,suv,auto,45581,0,16789,22799.557142857142,16708.0,5,0
2017,Honda,Accord,coupe,auto,24927,0,21295,16881.61739130435,16016.52,7,0
2017,Honda,Accord,sedan,auto,7950,0,16928,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,13348,0,22995,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,17395,0,18286,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,20803,0,16095,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,22545,0,15243,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,23859,0,18000,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,27024,0,17899,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,36491,0,16888,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,44840,0,13999,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,44954,0,15861,16881.61739130435,16016.52,1,0
2017,Honda,Accord,sedan,auto,70886,0,18777,16881.61739130435,16016.52,1,0
2017,Honda,Civic,coupe,auto,10954,0,18499,16881.61739130435,15698.85,7,0
2017,Honda,Civic,hatch,auto,19081,0,17388,16881.61739130435,15698.85,0,0
2017,Honda,Civic,hatch,auto,19976,0,21351,16881.61739130435,15698.85,0,0
2017,Honda,Civic,hatch,auto,23198,0,18590,16881.61739130435,15698.85,0,0
2017,Honda,Civic,hatch,auto,24073,0,17971,16881.61739130435,15698.85,0,0
2017,Honda,Civic,hatch,auto,24077,0,17925,16881.61739130435,15698.85,0,0
2017,Honda,Civic,hatch,auto,30271,0,17995,16881.61739130435,15698.85,0,0
2017,Honda,Civic,hatch,auto,30431,0,17995,16881.61739130435,15698.85,0,0
2017,Honda,Civic,sedan,auto,5597,0,17094,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,11387,0,18378,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,26989,0,17585,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,32936,0,14250,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,35719,0,13500,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,39420,0,14941,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,40826,0,13982,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,46565,0,13999,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,48278,0,15457,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,auto,49679,0,13699,16881.61739130435,15698.85,1,0
2017,Honda,Civic,sedan,manual,57039,0,18199,16881.61739130435,15698.85,1,1
2017,Honda,CR-V,suv,auto,19865,0,23000,16881.61739130435,17972.916666666668,5,0
2017,Honda,CR-V,suv,auto,31035,0,18500,16881.61739130435,17972.916666666668,5,0
2017,Honda,CR-V,suv,auto,34160,0,20995,16881.61739130435,17972.916666666668,5,0
2017,Honda,CR-V,suv,auto,36586,0,23200,16881.61739130435,17972.916666666668,5,0
2017,Honda,Fit,hatch,auto,22471,0,13920,16881.61739130435,10330.0,0,0
2017,Honda,Fit,hatch,auto,29556,0,13210,16881.61739130435,10330.0,0,0
2017,Honda,HR-V,suv,auto,31760,0,17798,16881.61739130435,15652.2,5,0
2017,Honda,HR-V,suv,auto,32845,0,15895,16881.61739130435,15652.2,5,0
2017,Honda,HR-V,suv,auto,35942,0,15699,16881.61739130435,15652.2,5,0
2017,Honda,HR-V,suv,auto,37810,0,15710,16881.61739130435,15652.2,5,0
2017,Honda,Odyssey,minivan,auto,20841,0,25990,16881.61739130435,21389.41176470588,3,0
2017,Honda,Odyssey,minivan,auto,30575,0,23900,16881.61739130435,21389.41176470588,3,0
2017,Honda,Odyssey,minivan,auto,33748,0,27902,16881.61739130435,21389.41176470588,3,0
2017,Honda,Odyssey,minivan,auto,37329,0,23599,16881.61739130435,21389.41176470588,3,0
2017,Honda,Odyssey,minivan,auto,53488,0,18995,16881.61739130435,21389.41176470588,3,0
2017,Honda,Pilot,suv,auto,9670,0,33788,16881.61739130435,25588.25,5,0
2017,Honda,Pilot,suv,auto,43520,0,25602,16881.61739130435,25588.25,5,0
2017,Honda,Ridgeline,pickup,auto,62072,0,25460,16881.61739130435,20225.0,6,0
2017,Hyundai,Elantra,hatch,auto,81303,0,11886,14506.948717948719,10875.76923076923,0,0
2017,Hyundai,Elantra,sedan,auto,17079,0,11995,14506.948717948719,10875.76923076923,1,0
2017,Hyundai,Elantra,sedan,auto,17809,0,13995,14506.948717948719,10875.76923076923,1,0
2017,Hyundai,Elantra,sedan,auto,29969,0,11995,14506.948717948719,10875.76923076923,1,0
2017,Hyundai,Ioniq,hatch,auto,75557,0,13000,14506.948717948719,19241.666666666668,0,0
2017,Hyundai,Santa,suv,auto,26020,0,22499,14506.948717948719,21089.0,5,0
2017,Hyundai,Santa,suv,auto,63813,0,13759,14506.948717948719,21089.0,5,0
2017,Hyundai,Sonata,sedan,auto,36482,0,11499,14506.948717948719,13583.25,1,0
2017,Hyundai,Tucson,suv,auto,6455,0,15913,14506.948717948719,14725.57142857143,5,0
2017,Hyundai,Tucson,suv,auto,28840,0,20795,14506.948717948719,14725.57142857143,5,0
2017,Hyundai,Tucson,suv,auto,31891,0,15795,14506.948717948719,14725.57142857143,5,0
2017,INFINITI,QX60,suv,auto,38605,1,23499,19861.266666666666,23231.333333333332,5,0
2017,INFINITI,QX60,suv,auto,47661,1,22995,19861.266666666666,23231.333333333332,5,0
2017,INFINITI,QX80,suv,auto,38233,1,37997,19861.266666666666,37997.0,5,0
2017,Jaguar,F-PACE,suv,auto,13727,1,33500,36500.444444444445,36743.25,5,0
2017,Jaguar,F-PACE,suv,auto,22773,1,33785,36500.444444444445,36743.25,5,0
2017,Jaguar,F-PACE,suv,auto,36010,1,29900,36500.444444444445,36743.25,5,0
2017,Jaguar,F-TYPE,conv,manual,13859,1,48952,36500.444444444445,48952.0,8,1
2017,Jeep,Cherokee,suv,auto,19648,0,25200,20947.5593220339,17717.545454545456,5,0
2017,Jeep,Cherokee,suv,auto,27253,0,21146,20947.5593220339,17717.545454545456,5,0
2017,Jeep,Cherokee,suv,auto,32833,0,13988,20947.5593220339,17717.545454545456,5,0
2017,Jeep,Compass,suv,auto,11255,0,17061,20947.5593220339,17657.85714285714,5,0
2017,Jeep,Compass,suv,auto,28291,0,15494,20947.5593220339,17657.85714285714,5,0
2017,Jeep,Grand,suv,auto,30458,0,27995,20947.5593220339,24130.375,5,0
2017,Jeep,Grand,suv,auto,31463,0,22990,20947.5593220339,24130.375,5,0
2017,Jeep,Grand,suv,auto,37738,0,26045,20947.5593220339,24130.375,5,0
2017,Jeep,Grand,suv,auto,40025,0,26770,20947.5593220339,24130.375,5,0
2017,Jeep,Grand,suv,auto,44983,0,26001,20947.5593220339,24130.375,5,0
2017,Jeep,Grand,suv,auto,47270,0,22700,20947.5593220339,24130.375,5,0
2017,Jeep,Renegade,suv,auto,6013,0,17800,20947.5593220339,15675.2,5,0
2017,Jeep,Renegade,suv,auto,48258,0,13899,20947.5593220339,15675.2,5,0
2017,Jeep,Renegade,suv,auto,60349,0,13624,20947.5593220339,15675.2,5,0
2017,Jeep,Wrangler,suv,auto,23305,0,26288,20947.5593220339,26156.0,5,0
2017,Jeep,Wrangler,suv,manual,27519,0,26781,20947.5593220339,26156.0,5,1
2017,Jeep,Wrangler,suv,auto,33071,0,30995,20947.5593220339,26156.0,5,0
2017,Jeep,Wrangler,suv,auto,41603,0,21494,20947.5593220339,26156.0,5,0
2017,Jeep,Wrangler,suv,auto,54289,0,30990,20947.5593220339,26156.0,5,0
2017,Jeep,Wrangler,suv,auto,63145,0,25841,20947.5593220339,26156.0,5,0
2017,Kia,Forte,sedan,auto,14576,0,14000,13165.627118644068,12475.111111111111,1,0
2017,Kia,Niro,suv,auto,20222,0,20495,13165.627118644068,20495.0,5,0
2017,Kia,Optima,sedan,auto,26785,0,18995,13165.627118644068,13706.222222222223,1,0
2017,Kia,Optima,sedan,auto,42594,0,13481,13165.627118644068,13706.222222222223,1,0
2017,Kia,Rio,sedan,auto,55617,0,7999,13165.627118644068,7999.0,1,0
2017,Kia,Sedona,minivan,auto,20272,0,23479,13165.627118644068,23479.0,3,0
2017,Kia,Sorento,suv,auto,35766,0,18999,13165.627118644068,14627.6,5,0
2017,Kia,Soul,wagon,auto,1063,0,13500,13165.627118644068,11794.458333333334,2,0
2017,Kia,Soul,wagon,auto,67808,0,10995,13165.627118644068,11794.458333333334,2,0
2017,Kia,Soul,wagon,auto,77434,0,9199,13165.627118644068,11794.458333333334,2,0
2017,Kia,Soul,wagon,auto,78500,0,10995,13165.627118644068,11794.458333333334,2,0
2017,Kia,Sportage,suv,auto,8771,0,22659,13165.627118644068,17487.0,5,0
2017,Kia,Sportage,suv,auto,25187,0,14123,13165.627118644068,17487.0,5,0
2017,Kia,Sportage,suv,auto,33275,0,19259,13165.627118644068,17487.0,5,0
2017,Kia,Sportage,suv,auto,46326,0,12999,13165.627118644068,17487.0,5,0
2017,Lexus,CT,wagon,auto,37215,1,20992,24917.206896551725,18649.75,2,0
2017,Lexus,CT,wagon,auto,39594,1,20631,24917.206896551725,18649.75,2,0
2017,Lexus,CT,wagon,auto,42780,1,19981,24917.206896551725,18649.75,2,0
2017,Lexus,ES,sedan,auto,24296,1,20699,24917.206896551725,17765.222222222223,1,0
2017,Lexus,IS,sedan,auto,38000,1,28997,24917.206896551725,28997.0,1,0
2017,Lexus,NX,suv,auto,35257,1,25985,24917.206896551725,25051.75,5,0
2017,Lexus,RX,suv,auto,19555,1,40926,24917.206896551725,32259.14285714286,5,0
2017,Lexus,RX,suv,auto,33266,1,32900,24917.206896551725,32259.14285714286,5,0
2017,Lexus,RX,suv,auto,35265,1,31398,24917.206896551725,32259.14285714286,5,0
2017,Lexus,RX,suv,auto,37611,1,32794,24917.206896551725,32259.14285714286,5,0
2017,Lincoln,Continental,sedan,auto,21142,1,35480,27000.090909090908,35480.0,1,0
2017,Lincoln,MKC,suv,auto,10666,1,24494,27000.090909090908,24494.0,5,0
2017,Lincoln,MKZ,sedan,auto,26104,1,15995,27000.090909090908,20612.25,1,0
2017,Lincoln,MKZ,sedan,auto,36860,1,19688,27000.090909090908,20612.25,1,0
2017,Mazda,CX-5,suv,auto,29200,0,19981,16112.90909090909,19185.25,5,0
2017,Mazda,MAZDA3,hatch,auto,18596,0,15200,16112.90909090909,11391.333333333334,0,0
2017,Mazda,MAZDA3,sedan,auto,30210,0,13625,16112.90909090909,11391.333333333334,1,0
2017,Mazda,MAZDA6,sedan,auto,49396,0,12995,16112.90909090909,13917.166666666666,1,0
2017,Mercedes-Benz,C-Class,conv,auto,22093,1,56892,31617.1125,24610.833333333332,8,0
2017,Mercedes-Benz,C-Class,conv,auto,24907,1,36893,31617.1125,24610.833333333332,8,0
2017,Mercedes-Benz,C-Class,conv,auto,37386,1,29995,31617.1125,24610.833333333332,8,0
2017,Mercedes-Benz,C-Class,conv,auto,40096,1,33800,31617.1125,24610.833333333332,8,0
2017,Mercedes-Benz,C-Class,sedan,auto,24106,1,22988,31617.1125,24610.833333333332,1,0
2017,Mercedes-Benz,C-Class,sedan,auto,38979,1,19995,31617.1125,24610.833333333332,1,0
2017,Mercedes-Benz,CLA-Class,sedan,auto,16401,1,23988,31617.1125,21021.0,1,0
2017,Mercedes-Benz,CLS-Class,sedan,auto,59389,1,31395,31617.1125,31395.0,1,0
2017,Mercedes-Benz,E-Class,coupe,auto,21157,1,29638,31617.1125,30438.6,7,0
2017,Mercedes-Benz,E-Class,sedan,auto,42877,1,24995,31617.1125,30438.6,1,0
2017,Mercedes-Benz,E-Class,sedan,auto,43447,1,29991,31617.1125,30438.6,1,0
2017,Mercedes-Benz,E-Class,sedan,auto,43930,1,22495,31617.1125,30438.6,1,0
2017,Mercedes-Benz,GLA-Class,suv,auto,25333,1,21990,31617.1125,19411.0,5,0
2017,Mercedes-Benz,GLA-Class,suv,auto,40446,1,18990,31617.1125,19411.0,5,0
2017,Mercedes-Benz,GLA-Class,suv,auto,48913,1,18995,31617.1125,19411.0,5,0
2017,Mercedes-Benz,GLA-Class,suv,auto,55045,1,17991,31617.1125,19411.0,5,0
2017,Mercedes-Benz,GLE-Class,suv,auto,57061,1,25950,31617.1125,25950.0,5,0
2017,Mercedes-Benz,GLS-Class,suv,auto,29752,1,44991,31617.1125,51579.666666666664,5,0
2017,Mercedes-Benz,GLS-Class,suv,auto,62110,1,29750,31617.1125,51579.666666666664,5,0
2017,Mercedes-Benz,S-Class,conv,auto,25131,1,84982,31617.1125,51583.142857142855,8,0
2017,Mercedes-Benz,S-Class,sedan,auto,39796,1,47995,31617.1125,51583.142857142855,1,0
2017,Mercedes-Benz,S-Class,sedan,auto,54163,1,47762,31617.1125,51583.142857142855,1,0
2017,Mercedes-Benz,SL-Class,conv,auto,1532,1,72988,31617.1125,38326.0,8,0
2017,MINI,Cooper,conv,manual,38920,0,18877,13678.5,14421.111111111111,8,1
2017,MINI,Cooper,wagon,auto,23725,0,17700,13678.5,14421.111111111111,2,0
2017,Nissan,370Z,conv,auto,27686,0,23599,14958.864,27249.0,8,0
2017,Nissan,Altima,sedan,auto,8959,0,14990,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,21092,0,10999,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,21674,0,14995,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,23847,0,13888,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,25363,0,14488,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,26415,0,12695,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,33643,0,12500,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,36701,0,12999,14958.864,13126.935483870968,1,0
2017,Nissan,Altima,sedan,auto,60861,0,12991,14958.864,13126.935483870968,1,0
2017,Nissan,Frontier,pickup,auto,64543,0,20605,14958.864,20496.5625,6,0
2017,Nissan,Maxima,sedan,auto,12277,0,21795,14958.864,20238.6,1,0
2017,Nissan,Maxima,sedan,auto,30562,0,18199,14958.864,20238.6,1,0
2017,Nissan,Maxima,sedan,auto,34497,0,19200,14958.864,20238.6,1,0
2017,Nissan,NV,van,auto,38218,0,25928,14958.864,16982.6,4,0
2017,Nissan,NV,van,auto,61057,0,17995,14958.864,16982.6,4,0
2017,Nissan,Pathfinder,suv,auto,12313,0,18499,14958.864,17792.0,5,0
2017,Nissan,Pathfinder,suv,auto,34721,0,17085,14958.864,17792.0,5,0
2017,Nissan,Rogue,suv,auto,24085,0,19888,14958.864,14729.4375,5,0
2017,Nissan,Rogue,suv,auto,30862,0,13099,14958.864,14729.4375,5,0
2017,Nissan,Rogue,suv,auto,39875,0,16225,14958.864,14729.4375,5,0
2017,Nissan,Rogue,suv,auto,68487,0,14299,14958.864,14729.4375,5,0
2017,Nissan,Sentra,sedan,auto,12240,0,12500,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,15206,0,13100,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,17341,0,13500,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,18659,0,13280,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,21196,0,12995,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,23877,0,11990,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,27074,0,11900,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,27145,0,10699,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,27433,0,10899,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,28791,0,13500,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,29511,0,10099,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,31013,0,11688,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,31432,0,10999,14958.864,11188.933333333332,1,0
2017,Nissan,Sentra,sedan,auto,82061,0,8495,14958.864,11188.933333333332,1,0
2017,Nissan,Titan,pickup,auto,27326,0,30990,14958.864,27316.0,6,0
2017,Nissan,Versa,sedan,auto,52639,0,7199,14958.864,8664.333333333334,1,0
2017,Porsche,718,conv,manual,16343,1,46767,74542.0625,50360.0,8,1
2017,Porsche,911,conv,auto,7673,1,158980,74542.0625,99642.88888888889,8,0
2017,Porsche,911,conv,auto,26946,1,79884,74542.0625,99642.88888888889,8,0
2017,Porsche,911,conv,auto,31413,1,79995,74542.0625,99642.88888888889,8,0
2017,Porsche,911,coupe,auto,7942,1,96999,74542.0625,99642.88888888889,7,0
2017,Porsche,911,coupe,auto,14238,1,82888,74542.0625,99642.88888888889,7,0
2017,Porsche,911,coupe,auto,25057,1,96072,74542.0625,99642.88888888889,7,0
2017,Subaru,Forester,suv,auto,33993,0,18359,17980.04054054054,18644.75,5,0
2017,Subaru,Forester,suv,auto,39739,0,19935,17980.04054054054,18644.75,5,0
2017,Subaru,Impreza,hatch,auto,29896,0,16195,17980.04054054054,15704.958333333334,0,0
2017,Subaru,Impreza,hatch,auto,31621,0,16888,17980.04054054054,15704.958333333334,0,0
2017,Subaru,Impreza,hatch,auto,47662,0,15882,17980.04054054054,15704.958333333334,0,0
2017,Subaru,Impreza,sedan,auto,25390,0,17993,17980.04054054054,15704.958333333334,1,0
2017,Subaru,Impreza,sedan,auto,35294,0,18000,17980.04054054054,15704.958333333334,1,0
2017,Subaru,Impreza,sedan,auto,68195,0,14980,17980.04054054054,15704.958333333334,1,0
2017,Subaru,Legacy,sedan,auto,32771,0,17199,17980.04054054054,13546.0,1,0
2017,Subaru,Legacy,sedan,auto,42434,0,14490,17980.04054054054,13546.0,1,0
2017,Subaru,Outback,wagon,auto,20478,0,22463,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,20694,0,25995,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,21638,0,25255,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,23651,0,19999,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,31937,0,23099,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,33240,0,25595,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,34533,0,22153,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,38474,0,21199,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,38706,0,22540,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,40023,0,19513,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,46795,0,20679,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,48178,0,18995,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,50130,0,21995,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,51856,0,17974,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,54529,0,20488,17980.04054054054,18247.314285714285,2,0
2017,Subaru,Outback,wagon,auto,58958,0,19995,17980.04054054054,18247.314285714285,2,0
2017,Toyota,Camry,sedan,auto,17097,0,15988,17057.60769230769,14360.894736842105,1,0
2017,Toyota,Camry,sedan,auto,26970,0,16900,17057.60769230769,14360.894736842105,1,0
2017,Toyota,Camry,sedan,auto,45064,0,16351,17057.60769230769,14360.894736842105,1,0
2017,Toyota,Camry,sedan,auto,47125,0,15500,17057.60769230769,14360.894736842105,1,0
2017,Toyota,Corolla,hatch,auto,7551,0,15991,17057.60769230769,11229.35294117647,0,0
2017,Toyota,Corolla,sedan,auto,7045,0,14999,17057.60769230769,11229.35294117647,1,0
2017,Toyota,Corolla,sedan,auto,61071,0,14488,17057.60769230769,11229.35294117647,1,0
2017,Toyota,Highlander,suv,auto,31875,0,27765,17057.60769230769,19498.25,5,0
2017,Toyota,Prius,hatch,auto,21182,0,20822,17057.60769230769,16897.25,0,0
2017,Toyota,Prius,hatch,auto,40248,0,21599,17057.60769230769,16897.25,0,0
2017,Toyota,Prius,hatch,auto,46315,0,21483,17057.60769230769,16897.25,0,0
2017,Toyota,Prius,hatch,auto,68181,0,17599,17057.60769230769,16897.25,0,0
2017,Toyota,RAV4,suv,auto,22125,0,17200,17057.60769230769,17244.6,5,0
2017,Toyota,RAV4,suv,auto,26753,0,16798,17057.60769230769,17244.6,5,0
2017,Toyota,RAV4,suv,auto,27556,0,18798,17057.60769230769,17244.6,5,0
2017,Toyota,RAV4,suv,auto,33898,0,18888,17057.60769230769,17244.6,5,0
2017,Toyota,RAV4,suv,auto,50087,0,17859,17057.60769230769,17244.6,5,0
2017,Toyota,Sienna,minivan,auto,13870,0,26982,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,15067,0,21798,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,21626,0,25999,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,24732,0,24998,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,27357,0,22500,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,36200,0,27987,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,38583,0,19698,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,40811,0,21989,17057.60769230769,20580.04,3,0
2017,Toyota,Sienna,minivan,auto,56225,0,22333,17057.60769230769,20580.04,3,0
2017,Toyota,Tacoma,pickup,auto,8860,0,27994,17057.60769230769,18727.666666666668,6,0
2017,Toyota,Tacoma,pickup,auto,23639,0,27995,17057.60769230769,18727.666666666668,6,0
2017,Toyota,Tacoma,pickup,auto,24100,0,29997,17057.60769230769,18727.666666666668,6,0
2017,Toyota,Tacoma,pickup,auto,54662,0,27195,17057.60769230769,18727.666666666668,6,0
2017,Volkswagen,Golf,hatch,manual,40034,0,27240,13575.45945945946,16572.5,0,1
2017,Volkswagen,Golf,wagon,auto,78444,0,13200,13575.45945945946,16572.5,2,0
2017,Volkswagen,GTI,hatch,manual,34855,0,18900,13575.45945945946,20327.5,0,1
2017,Volkswagen,Jetta,sedan,auto,12680,0,13980,13575.45945945946,13875.818181818182,1,0
2017,Volkswagen,Jetta,sedan,auto,28292,0,14750,13575.45945945946,13875.818181818182,1,0
2017,Volkswagen,Jetta,sedan,auto,29901,0,17995,13575.45945945946,13875.818181818182,1,0
2017,Volkswagen,Jetta,sedan,auto,32416,0,15995,13575.45945945946,13875.818181818182,1,0
2017,Volkswagen,Jetta,sedan,auto,39271,0,13549,13575.45945945946,13875.818181818182,1,0
2017,Volkswagen,Jetta,sedan,auto,40651,0,17600,13575.45945945946,13875.818181818182,1,0
2017,Volkswagen,Jetta,sedan,auto,78311,0,15495,13575.45945945946,13875.818181818182,1,0
2017,Volkswagen,Passat,sedan,auto,26065,0,16600,13575.45945945946,13041.375,1,0
2017,Volkswagen,Tiguan,suv,auto,27143,0,14575,13575.45945945946,12995.8,5,0
2017,Volkswagen,Tiguan,suv,auto,36086,0,15330,13575.45945945946,12995.8,5,0
2017,Volkswagen,Tiguan,suv,auto,36346,0,14599,13575.45945945946,12995.8,5,0
2017,Volkswagen,Tiguan,suv,auto,49663,0,13275,13575.45945945946,12995.8,5,0
2017,Volvo,S60,sedan,auto,25883,1,19999,25680.190476190477,22183.833333333332,1,0
2017,Volvo,S90,sedan,auto,24959,1,31534,25680.190476190477,26855.0,1,0
